user_id,age,gender,device_type,time_on_site,pages_viewed,previous_purchases,cart_items,discount_seen,ad_clicked,returning_user,avg_session_time,bounce_rate,purchase,age_group,pages_per_minute
4934,45,Male,Desktop,5.21,13,1,3,1,0,1,7.22,55.37,1,Millennials / Young Adults,2.5
4935,47,Male,Mobile,16.84,14,13,8,0,0,1,24.96,91.96,1,Gen X / Middle Aged,0.83
4936,26,Male,Desktop,2.79,12,14,0,1,0,0,2.08,81.57,1,Millennials / Young Adults,4.3
4937,56,Female,Mobile,26.55,13,5,7,1,0,1,31.74,63.08,1,Gen X / Middle Aged,0.49
4938,48,Male,Tablet,5.12,13,3,7,1,0,0,2.85,31.34,1,Gen X / Middle Aged,2.54
4939,38,Male,Tablet,20.54,2,6,6,1,1,1,26.77,85.27,1,Millennials / Young Adults,0.1
4940,51,Female,Mobile,12.34,19,7,5,0,1,0,12.63,49.315,1,Gen X / Middle Aged,1.54
4941,48,Male,Desktop,12.59,9,13,6,1,1,1,18.84,55.28,1,Gen X / Middle Aged,0.71
4942,42,Female,Mobile,23.18,10,5,9,1,0,1,17.15,50.06,1,Millennials / Young Adults,0.43
4943,29,Female,Tablet,15.48,17,12,3,1,0,0,19.89,21.28,1,Millennials / Young Adults,1.1
4944,18,Female,Mobile,22.04,10,12,3,1,1,0,14.79,1.57,1,Gen Z / Youth,0.45
4945,39,Female,Mobile,15.65,13,0,4,0,0,1,12.32,71.65,1,Millennials / Young Adults,0.83
4946,57,Male,Mobile,18.19,1,14,3,1,1,1,14.47,91.96,1,Gen X / Middle Aged,0.05
4947,54,Female,Mobile,23.06,2,7,3,0,1,1,24.86,18.37,1,Gen X / Middle Aged,0.09
4948,18,Female,Mobile,18.61,17,10,8,1,1,1,16.1,93.47,1,Gen Z / Youth,0.91
4949,18,Male,Desktop,18.85,13,0,5,0,0,1,17.69,7.19,1,Gen Z / Youth,0.69
4950,59,Male,Mobile,23.89,17,8,2,0,0,0,24.41,55.25,1,Gen X / Middle Aged,0.71
4951,59,Male,Mobile,28.52,13,1,2,0,0,1,15.86,11.56,1,Gen X / Middle Aged,0.46
4952,38,Female,Mobile,11.92,17,10,9,1,0,0,13.89,88.91,1,Millennials / Young Adults,1.43
4953,39,Male,Unknown,17.74,19,9,7,1,1,0,20.39,10.32,1,Millennials / Young Adults,1.07
4954,34,Female,Mobile,3.5,14,5,2,0,1,0,5.13,25.11,1,Millennials / Young Adults,4.0
4955,39,Female,Desktop,15.76,10,7,3,0,1,0,7.23,80.59,1,Millennials / Young Adults,0.63
4956,55,Male,Mobile,12.95,2,4,5,0,0,1,6.88,68.85,0,Gen X / Middle Aged,0.15
4957,52,Male,Mobile,25.22,14,13,8,0,0,1,15.97,38.81,1,Gen X / Middle Aged,0.56
4958,33,Male,Mobile,15.89,17,1,5,0,0,1,14.66,83.68,1,Millennials / Young Adults,1.07
4959,25,Male,Mobile,22.2,5,4,2,1,1,0,15.85,63.57,1,Gen Z / Youth,0.23
4960,34,Male,Desktop,1.55,18,0,5,1,0,1,1.11,25.98,1,Millennials / Young Adults,11.61
4961,34,Male,Mobile,14.47,3,7,5,0,0,0,19.82,74.03,1,Millennials / Young Adults,0.21
4962,43,Female,Mobile,27.14,16,7,4,1,0,1,22.36,33.31,1,Millennials / Young Adults,0.59
4963,30,Female,Mobile,7.51,19,13,4,1,1,1,6.89,81.57,1,Millennials / Young Adults,2.53
4964,34,Male,Mobile,1.91,18,1,2,1,1,1,14.305,78.16,1,Millennials / Young Adults,9.42
4965,55,Female,Mobile,13.57,5,5,4,1,1,1,11.4,30.85,1,Gen X / Middle Aged,0.37
4966,34,Female,Mobile,21.43,8,10,4,1,1,0,22.59,10.37,1,Millennials / Young Adults,0.37
4967,31,Female,Desktop,14.18,6,7,6,0,0,0,14.5,82.08,1,Millennials / Young Adults,0.42
4968,23,Female,Mobile,14.34,15,9,8,1,1,1,10.92,36.44,0,Gen Z / Youth,1.05
4969,52,Female,Mobile,20.42,3,12,4,1,0,1,24.85,32.53,1,Gen X / Middle Aged,0.15
4970,31,Female,Mobile,8.38,9,7,8,1,1,0,11.18,1.82,1,Millennials / Young Adults,1.07
4971,25,Male,Mobile,22.8,11,11,4,1,1,0,29.26,72.59,1,Gen Z / Youth,0.48
4972,32,Male,Mobile,5.44,14,13,3,1,1,0,4.87,27.41,1,Millennials / Young Adults,2.57
4973,44,Male,Desktop,12.48,9,14,5,1,0,0,17.88,43.59,1,Millennials / Young Adults,0.72
4974,30,Female,Desktop,20.02,10,13,7,1,1,0,28.01,89.98,1,Millennials / Young Adults,0.5
4975,48,Male,Mobile,25.02,15,6,3,1,1,0,14.305,12.53,1,Gen X / Middle Aged,0.6
4976,52,Male,Mobile,23.95,18,2,4,1,0,1,14.94,3.8,1,Gen X / Middle Aged,0.75
4977,23,Male,Mobile,21.93,19,12,9,0,0,0,30.57,56.05,1,Gen Z / Youth,0.87
4978,22,Female,Mobile,11.41,7,13,0,0,1,0,14.2,69.99,1,Gen Z / Youth,0.61
4979,39,Male,Desktop,4.55,19,14,9,1,0,0,3.69,52.82,1,Millennials / Young Adults,4.18
4980,40,Female,Desktop,7.29,5,11,0,1,1,1,5.87,33.96,1,Millennials / Young Adults,0.69
4981,42,Male,Tablet,26.08,18,13,7,0,1,1,21.44,36.14,1,Millennials / Young Adults,0.69
4982,51,Male,Mobile,25.86,1,10,6,1,0,1,35.2,14.96,1,Gen X / Middle Aged,0.04
4983,43,Male,Mobile,28.6,12,3,4,0,1,1,21.17,31.17,1,Millennials / Young Adults,0.42
4984,22,Female,Desktop,3.2,6,0,8,0,0,0,3.68,75.89,1,Gen Z / Youth,1.87
4985,43,Female,Desktop,16.57,13,8,0,0,1,0,22.11,49.91,1,Millennials / Young Adults,0.78
4986,37,Female,Desktop,19.81,17,13,2,0,1,0,17.58,89.08,0,Millennials / Young Adults,0.86
4987,23,Female,Mobile,21.61,9,9,5,1,1,0,12.13,16.8,1,Gen Z / Youth,0.42
4988,23,Female,Mobile,19.67,1,9,0,0,1,1,24.76,44.24,1,Gen Z / Youth,0.05
4989,35,Male,Mobile,23.33,12,1,5,1,0,1,12.13,70.16,1,Millennials / Young Adults,0.51
4990,21,Male,Mobile,11.42,1,9,1,1,0,0,15.2,27.23,1,Gen Z / Youth,0.09
4991,34,Female,Mobile,6.2,4,6,9,1,1,1,14.305,26.68,1,Millennials / Young Adults,0.65
4992,31,Female,Desktop,6.93,7,7,4,0,0,1,9.02,10.56,1,Millennials / Young Adults,1.01
4993,31,Male,Mobile,1.35,5,13,9,0,0,0,1.41,89.29,1,Millennials / Young Adults,3.7
4994,30,Female,Mobile,11.16,5,3,1,0,1,1,9.59,17.25,1,Millennials / Young Adults,0.45
4995,24,Male,Desktop,3.66,7,10,0,1,1,0,5.12,97.01,1,Gen Z / Youth,1.91
4996,32,Female,Mobile,10.32,17,10,3,1,1,1,13.08,44.88,1,Millennials / Young Adults,1.65
4997,36,Male,Desktop,19.22,12,14,1,0,0,0,11.16,98.18,1,Millennials / Young Adults,0.62
4998,52,Female,Mobile,26.94,15,9,8,1,1,0,38.54,4.04,1,Gen X / Middle Aged,0.56
4999,34,Female,Mobile,25.35,3,0,2,0,1,0,24.51,56.71,1,Millennials / Young Adults,0.12
5000,52,Male,Tablet,8.33,17,4,8,0,1,0,5.41,69.08,1,Gen X / Middle Aged,2.04
5001,36,Male,Tablet,4.89,14,9,3,1,0,0,6.22,51.63,1,Millennials / Young Adults,2.86
5003,53,Female,Desktop,29.16,15,5,6,0,0,0,34.2,53.84,1,Gen X / Middle Aged,0.51
5004,52,Male,Mobile,16.93,15,6,6,0,0,0,20.22,14.95,1,Gen X / Middle Aged,0.89
5005,49,Female,Mobile,6.29,19,0,5,1,0,1,4.39,53.19,1,Gen X / Middle Aged,3.02
5006,57,Male,Mobile,25.38,11,12,7,1,0,1,37.33,54.17,1,Gen X / Middle Aged,0.43
5007,41,Male,Mobile,12.46,10,3,5,1,1,1,7.55,35.56,1,Millennials / Young Adults,0.8
5008,34,Female,Desktop,27.08,10,11,8,1,1,1,29.94,60.75,1,Millennials / Young Adults,0.37
5009,24,Male,Desktop,8.56,9,4,4,0,0,0,5.53,41.19,1,Gen Z / Youth,1.05
5010,18,Unknown,Tablet,12.4,3,4,2,0,0,0,17.08,75.52,1,Gen Z / Youth,0.24
5011,52,Female,Desktop,15.64,1,6,4,0,0,1,10.53,3.82,1,Gen X / Middle Aged,0.06
5012,49,Male,Mobile,26.89,11,3,3,0,0,1,25.3,1.0,1,Gen X / Middle Aged,0.41
5013,53,Male,Desktop,26.19,16,9,2,0,1,1,15.37,52.39,1,Gen X / Middle Aged,0.61
5014,30,Male,Tablet,17.66,3,6,0,0,1,0,16.74,98.92,1,Millennials / Young Adults,0.17
5015,23,Male,Desktop,7.43,9,7,7,0,0,0,3.75,44.55,1,Gen Z / Youth,1.21
5016,31,Female,Desktop,12.7,11,1,3,0,1,1,11.98,1.19,1,Millennials / Young Adults,0.87
5017,54,Male,Tablet,29.29,17,13,2,1,1,0,34.79,31.71,1,Gen X / Middle Aged,0.58
5018,32,Female,Mobile,18.63,1,0,3,1,0,0,12.72,46.73,1,Millennials / Young Adults,0.05
5019,21,Male,Unknown,23.65,9,12,0,0,0,0,24.9,90.11,1,Gen Z / Youth,0.38
5020,57,Female,Desktop,14.05,3,9,5,1,0,1,13.69,12.13,1,Gen X / Middle Aged,0.21
5021,33,Male,Tablet,16.43,10,9,2,0,1,0,13.72,92.44,1,Millennials / Young Adults,0.61
5022,45,Female,Mobile,13.44,5,0,7,0,0,1,15.74,94.02,1,Millennials / Young Adults,0.37
5023,33,Male,Mobile,21.38,11,12,9,1,0,1,31.97,64.1,1,Millennials / Young Adults,0.51
5024,21,Male,Desktop,25.69,5,0,4,0,1,1,36.94,22.52,1,Gen Z / Youth,0.19
5025,43,Male,Mobile,15.71,10,8,8,1,0,0,23.1,53.67,1,Millennials / Young Adults,0.64
5026,45,Male,Desktop,14.95,14,3,8,0,1,0,7.78,81.67,1,Millennials / Young Adults,0.94
5027,49,Female,Mobile,10.87,12,8,1,0,0,0,8.22,35.8,1,Gen X / Middle Aged,1.1
5028,19,Female,Mobile,6.14,19,6,4,1,1,1,14.305,90.53,1,Gen Z / Youth,3.09
5029,48,Male,Mobile,28.24,9,14,6,1,1,1,15.48,8.69,1,Gen X / Middle Aged,0.32
5031,25,Male,Mobile,24.22,16,12,9,1,0,1,27.91,99.32,1,Gen Z / Youth,0.66
5032,41,Male,Mobile,15.76,7,1,2,1,0,1,32.25,58.39,1,Millennials / Young Adults,0.44
5033,32,Female,Mobile,23.94,14,1,6,1,0,1,18.57,59.03,1,Millennials / Young Adults,0.58
5034,48,Female,Mobile,28.17,8,11,6,1,0,1,35.61,23.99,1,Gen X / Middle Aged,0.28
5035,26,Female,Mobile,19.08,18,4,3,1,1,1,22.14,85.76,1,Millennials / Young Adults,0.94
5036,56,Male,Mobile,27.04,3,14,6,0,0,0,30.11,42.91,1,Gen X / Middle Aged,0.11
5037,19,Male,Mobile,5.86,2,9,7,0,0,1,7.28,79.35,1,Gen Z / Youth,0.34
5038,25,Female,Desktop,19.17,5,0,2,1,0,1,14.45,81.07,1,Gen Z / Youth,0.26
5039,24,Male,Mobile,23.4,8,6,1,0,1,1,19.63,17.49,1,Gen Z / Youth,0.34
5040,56,Female,Mobile,8.88,19,14,8,0,0,0,9.42,50.18,1,Gen X / Middle Aged,2.14
5041,59,Female,Desktop,22.48,9,10,6,1,1,0,21.11,38.4,1,Gen X / Middle Aged,0.4
5042,33,Female,Mobile,23.58,2,6,5,1,1,1,28.81,15.48,1,Millennials / Young Adults,0.08
5043,52,Female,Tablet,25.1,15,10,9,1,0,0,32.65,12.34,1,Gen X / Middle Aged,0.6
5044,47,Female,Desktop,10.07,8,7,9,0,0,1,10.35,4.58,1,Gen X / Middle Aged,0.79
5045,27,Female,Mobile,20.77,10,6,8,0,1,0,18.57,70.2,1,Millennials / Young Adults,0.48
5046,55,Male,Mobile,9.82,10,7,4,0,1,0,13.86,78.22,1,Gen X / Middle Aged,1.02
5047,35,Male,Mobile,22.43,19,14,1,1,1,1,28.03,47.14,1,Millennials / Young Adults,0.85
5048,22,Female,Mobile,14.43,1,14,6,1,1,0,16.93,56.39,1,Gen Z / Youth,0.07
5049,46,Female,Mobile,18.33,2,2,8,0,1,1,10.22,26.2,1,Gen X / Middle Aged,0.11
5050,56,Female,Mobile,13.06,10,2,2,1,0,1,13.42,71.48,1,Gen X / Middle Aged,0.77
5051,51,Male,Desktop,5.7,14,7,3,1,1,0,3.54,58.4,1,Gen X / Middle Aged,2.46
5052,40,Female,Mobile,6.16,15,8,8,1,1,0,7.15,88.23,1,Millennials / Young Adults,2.44
5053,22,Female,Mobile,3.25,14,9,1,0,1,1,2.6,74.61,1,Gen Z / Youth,4.31
5054,47,Female,Desktop,18.92,8,7,3,1,1,1,23.43,1.89,1,Gen X / Middle Aged,0.42
5055,23,Male,Mobile,25.61,18,7,4,0,1,1,32.73,80.98,1,Gen Z / Youth,0.7
5056,21,Female,Mobile,1.6,17,0,3,1,0,1,1.28,2.71,1,Gen Z / Youth,10.62
5057,46,Male,Mobile,2.92,7,1,6,1,0,0,4.31,81.38,1,Gen X / Middle Aged,2.4
5058,40,Male,Mobile,14.27,1,12,5,1,1,0,14.51,98.73,1,Millennials / Young Adults,0.07
5059,23,Female,Tablet,22.39,9,9,8,0,0,1,16.07,48.09,1,Gen Z / Youth,0.4
5060,49,Male,Mobile,5.57,9,9,3,1,1,1,7.1,22.69,1,Gen X / Middle Aged,1.62
5061,59,Male,Mobile,8.88,11,9,8,1,0,1,11.2,0.96,1,Gen X / Middle Aged,1.24
5062,35,Male,Mobile,7.73,19,8,0,0,0,1,7.06,15.03,1,Millennials / Young Adults,2.46
5063,32,Female,Mobile,12.57,6,1,5,1,0,0,14.56,50.38,1,Millennials / Young Adults,0.48
5064,57,Male,Mobile,7.52,7,14,6,0,0,1,3.92,80.66,1,Gen X / Middle Aged,0.93
5065,49,Female,Desktop,11.23,15,1,8,1,1,1,8.89,87.15,1,Gen X / Middle Aged,1.34
5066,26,Female,Tablet,22.13,6,7,0,0,0,0,30.57,68.36,1,Millennials / Young Adults,0.27
5067,54,Female,Mobile,18.72,9,4,0,0,1,0,13.71,8.68,1,Gen X / Middle Aged,0.48
5068,27,Male,Mobile,3.35,15,4,1,0,0,1,4.71,99.13,1,Millennials / Young Adults,4.48
5069,37,Female,Desktop,19.49,6,10,5,1,0,0,21.05,74.71,1,Millennials / Young Adults,0.31
5070,23,Male,Mobile,14.84,7,5,2,1,0,1,20.82,42.65,1,Gen Z / Youth,0.47
5071,20,Male,Mobile,28.1,17,7,5,0,1,0,17.73,81.37,1,Gen Z / Youth,0.6
5072,59,Male,Mobile,9.39,6,7,1,0,0,1,9.05,58.86,1,Gen X / Middle Aged,0.64
5073,28,Male,Mobile,22.06,9,8,9,0,0,1,17.57,60.28,1,Millennials / Young Adults,0.41
5074,34,Female,Mobile,22.19,3,9,5,0,0,1,30.78,97.13,1,Millennials / Young Adults,0.14
5075,49,Female,Desktop,7.42,14,10,6,0,1,0,6.24,80.11,1,Gen X / Middle Aged,1.89
5076,21,Male,Desktop,27.19,6,2,5,0,0,0,29.6,26.22,1,Gen Z / Youth,0.22
5077,21,Female,Mobile,15.24,4,8,1,0,0,0,20.23,17.52,1,Gen Z / Youth,0.26
5078,34,Female,Mobile,20.69,16,13,4,1,1,1,15.08,17.23,1,Millennials / Young Adults,0.77
5079,58,Female,Tablet,5.23,16,10,9,1,0,0,2.85,45.45,1,Gen X / Middle Aged,3.06
5080,36,Male,Mobile,8.48,9,2,5,0,0,1,8.43,38.86,1,Millennials / Young Adults,1.06
5081,22,Female,Desktop,18.0,4,0,7,1,1,1,21.31,45.28,1,Gen Z / Youth,0.22
5082,49,Male,Mobile,10.25,8,11,8,0,0,1,12.5,6.27,1,Gen X / Middle Aged,0.78
5083,39,Female,Mobile,15.49,8,10,4,1,1,0,14.21,20.21,1,Millennials / Young Adults,0.52
5084,23,Male,Mobile,15.76,6,4,6,1,1,0,6.86,49.315,1,Gen Z / Youth,0.38
5085,52,Male,Desktop,19.58,8,6,3,0,1,0,17.68,75.76,1,Gen X / Middle Aged,0.41
5086,39,Male,Mobile,15.13,10,2,9,1,0,0,9.41,39.33,1,Millennials / Young Adults,0.66
5087,18,Female,Mobile,1.13,14,8,4,1,1,0,0.65,39.05,1,Gen Z / Youth,12.39
5088,37,Male,Mobile,19.84,14,0,0,1,1,0,15.94,88.38,1,Millennials / Young Adults,0.71
5089,39,Female,Desktop,13.24,18,5,2,1,0,1,16.91,18.19,1,Millennials / Young Adults,1.36
5090,28,Male,Tablet,10.91,13,14,1,0,0,1,13.84,35.72,1,Millennials / Young Adults,1.19
5091,30,Unknown,Tablet,3.73,15,11,5,0,0,0,4.13,76.35,1,Millennials / Young Adults,4.02
5092,59,Male,Tablet,7.39,3,11,8,1,1,1,9.8,57.46,1,Gen X / Middle Aged,0.41
5093,20,Female,Mobile,7.49,6,5,9,1,1,0,7.5,49.315,1,Gen Z / Youth,0.8
5094,26,Male,Mobile,28.13,17,13,2,0,1,1,20.91,1.18,1,Millennials / Young Adults,0.6
5095,29,Male,Mobile,13.54,16,12,1,1,0,0,14.49,1.91,1,Millennials / Young Adults,1.18
5096,40,Male,Mobile,2.22,6,7,1,0,1,0,3.16,65.6,1,Millennials / Young Adults,2.7
5097,31,Female,Desktop,5.03,8,14,5,1,1,0,2.7,62.25,1,Millennials / Young Adults,1.59
5098,50,Male,Desktop,3.29,13,12,9,1,0,1,4.82,4.45,1,Gen X / Middle Aged,3.95
5099,35,Unknown,Mobile,18.08,13,2,5,1,1,0,22.5,13.2,1,Millennials / Young Adults,0.72
5100,58,Male,Desktop,6.41,17,11,4,0,0,1,7.6,72.26,1,Gen X / Middle Aged,2.65
5102,40,Female,Mobile,11.73,13,10,6,0,1,1,8.89,99.17,1,Millennials / Young Adults,1.11
5103,27,Male,Mobile,24.31,7,9,6,0,1,0,33.69,31.25,1,Millennials / Young Adults,0.29
5104,36,Male,Unknown,10.29,5,10,0,0,1,1,15.14,33.57,1,Millennials / Young Adults,0.49
5105,22,Female,Mobile,14.29,11,14,9,0,1,1,20.35,41.95,1,Gen Z / Youth,0.77
5106,40,Female,Mobile,21.92,10,4,9,1,0,1,13.35,82.77,1,Millennials / Young Adults,0.46
5107,47,Female,Mobile,13.57,4,7,1,0,0,0,16.78,55.73,1,Gen X / Middle Aged,0.29
5108,42,Male,Mobile,24.0,7,6,2,0,1,0,25.36,85.72,1,Millennials / Young Adults,0.29
5109,45,Female,Tablet,20.19,4,2,4,0,0,1,14.305,42.72,1,Millennials / Young Adults,0.2
5110,51,Female,Mobile,12.91,10,14,3,0,0,0,11.0,60.83,1,Gen X / Middle Aged,0.77
5111,42,Female,Mobile,15.62,1,6,7,1,1,0,22.76,0.46,1,Millennials / Young Adults,0.06
5112,27,Male,Tablet,29.05,17,9,3,0,0,0,23.61,57.55,1,Millennials / Young Adults,0.59
5113,31,Male,Mobile,20.19,5,7,5,0,1,0,24.99,8.05,1,Millennials / Young Adults,0.25
5114,59,Male,Mobile,27.24,17,4,8,0,1,1,27.34,19.3,1,Gen X / Middle Aged,0.62
5115,47,Female,Desktop,6.18,3,10,1,0,0,1,6.9,99.75,1,Gen X / Middle Aged,0.49
5116,58,Male,Mobile,15.01,9,4,7,1,1,1,9.24,63.72,1,Gen X / Middle Aged,0.6
5117,42,Female,Desktop,27.35,3,13,4,0,0,1,30.38,86.93,1,Millennials / Young Adults,0.11
5118,31,Female,Mobile,10.36,3,13,9,1,0,1,11.02,5.73,1,Millennials / Young Adults,0.29
5119,52,Female,Mobile,29.06,9,10,5,0,0,1,35.42,38.46,1,Gen X / Middle Aged,0.31
5120,39,Male,Mobile,3.82,5,0,2,1,0,1,3.01,86.24,1,Millennials / Young Adults,1.31
5121,27,Female,Mobile,27.18,10,12,7,0,1,0,36.21,41.08,1,Millennials / Young Adults,0.37
5122,52,Female,Desktop,13.91,15,7,5,0,1,1,20.1,25.36,1,Gen X / Middle Aged,1.08
5123,28,Male,Desktop,3.14,12,12,0,0,0,1,4.34,48.1,1,Millennials / Young Adults,3.82
5124,28,Female,Tablet,26.51,6,5,0,0,0,1,23.63,47.09,1,Millennials / Young Adults,0.23
5125,38,Female,Desktop,8.31,7,5,7,1,1,0,10.49,99.07,1,Millennials / Young Adults,0.84
5126,38,Female,Mobile,1.65,7,14,1,0,1,0,1.43,35.45,1,Millennials / Young Adults,4.24
5127,39,Male,Desktop,4.94,4,4,4,1,0,1,6.73,95.73,1,Millennials / Young Adults,0.81
5128,24,Female,Desktop,20.11,13,4,1,0,1,1,17.6,91.2,1,Gen Z / Youth,0.65
5129,34,Male,Desktop,29.36,15,13,3,0,0,0,20.14,44.95,1,Millennials / Young Adults,0.51
5130,19,Male,Desktop,4.23,18,2,8,1,1,0,4.18,94.5,1,Gen Z / Youth,4.26
5131,29,Female,Mobile,14.4,18,11,1,0,0,1,9.15,72.89,1,Millennials / Young Adults,1.25
5132,59,Female,Mobile,6.24,7,14,3,1,1,1,6.78,88.5,1,Gen X / Middle Aged,1.12
5133,35,Female,Desktop,22.61,10,2,9,0,1,1,24.34,89.18,1,Millennials / Young Adults,0.44
5134,28,Female,Mobile,4.42,16,1,4,0,1,1,4.38,8.55,1,Millennials / Young Adults,3.62
5135,33,Male,Mobile,7.96,8,8,9,1,0,0,8.79,89.68,1,Millennials / Young Adults,1.01
5136,35,Male,Desktop,6.7,19,7,9,0,0,1,9.88,48.96,1,Millennials / Young Adults,2.84
5138,43,Male,Mobile,26.32,6,2,4,0,1,0,24.29,30.05,1,Millennials / Young Adults,0.23
5139,33,Female,Mobile,15.82,10,4,9,0,0,1,12.25,64.55,1,Millennials / Young Adults,0.63
5140,23,Female,Desktop,2.69,19,14,9,1,1,0,1.84,2.71,1,Gen Z / Youth,7.06
5141,59,Female,Mobile,17.34,14,9,1,0,0,0,13.68,37.12,1,Gen X / Middle Aged,0.81
5142,29,Female,Desktop,24.13,6,14,7,0,0,0,17.2,62.86,1,Millennials / Young Adults,0.25
5143,30,Male,Mobile,4.83,4,4,4,1,0,1,4.5,19.69,1,Millennials / Young Adults,0.83
5144,21,Male,Mobile,3.11,15,7,5,1,1,0,2.28,67.26,1,Gen Z / Youth,4.82
5145,56,Female,Mobile,15.76,5,5,7,0,0,0,6.56,82.89,1,Gen X / Middle Aged,0.32
5146,19,Female,Desktop,22.64,16,6,7,0,0,1,17.8,3.73,1,Gen Z / Youth,0.71
5147,43,Male,Mobile,18.16,7,4,9,0,1,1,16.79,49.315,1,Millennials / Young Adults,0.39
5148,44,Male,Tablet,16.68,2,11,6,1,1,1,10.5,58.06,1,Millennials / Young Adults,0.12
5149,44,Male,Tablet,8.23,13,0,7,0,1,1,5.46,78.21,1,Millennials / Young Adults,1.58
5150,32,Female,Desktop,10.63,2,7,9,0,0,1,11.84,69.75,1,Millennials / Young Adults,0.19
5151,25,Male,Tablet,29.01,9,3,6,0,1,1,30.91,45.46,1,Gen Z / Youth,0.31
5152,24,Female,Mobile,7.98,5,4,9,1,1,1,5.36,35.45,1,Gen Z / Youth,0.63
5153,57,Female,Mobile,27.15,3,0,5,0,0,1,21.58,98.56,1,Gen X / Middle Aged,0.11
5154,29,Male,Desktop,17.84,2,2,4,0,1,1,12.87,50.18,1,Millennials / Young Adults,0.11
5155,30,Female,Desktop,4.58,14,14,4,0,1,1,5.94,40.79,1,Millennials / Young Adults,3.06
5156,34,Male,Desktop,15.76,8,1,7,0,0,0,12.58,99.3,1,Millennials / Young Adults,0.51
5157,34,Female,Desktop,28.51,12,11,0,0,1,1,25.83,49.315,1,Millennials / Young Adults,0.42
5158,53,Female,Tablet,13.14,17,1,1,1,0,0,15.31,18.61,1,Gen X / Middle Aged,1.29
5159,38,Female,Mobile,26.04,16,12,0,1,1,0,21.5,97.65,1,Millennials / Young Adults,0.61
5160,25,Female,Desktop,8.44,6,0,9,1,1,1,14.305,65.77,1,Gen Z / Youth,0.71
5161,22,Unknown,Desktop,17.56,6,5,6,0,0,1,22.79,51.97,1,Gen Z / Youth,0.34
5162,43,Female,Desktop,25.47,18,14,8,1,0,1,32.97,6.78,1,Millennials / Young Adults,0.71
5163,33,Male,Mobile,27.7,2,14,6,0,0,1,30.6,35.59,1,Millennials / Young Adults,0.07
5164,53,Male,Desktop,15.09,8,7,8,1,1,0,15.98,43.33,1,Gen X / Middle Aged,0.53
5165,45,Female,Tablet,19.55,14,2,3,0,0,1,13.31,51.14,1,Millennials / Young Adults,0.72
5166,46,Male,Mobile,1.09,2,0,6,0,1,0,1.06,43.66,1,Gen X / Middle Aged,1.83
5167,29,Female,Desktop,8.34,17,13,9,1,0,0,6.46,43.81,1,Millennials / Young Adults,2.04
5169,47,Male,Tablet,3.71,18,1,6,1,1,1,4.18,97.4,1,Gen X / Middle Aged,4.85
5170,40,Female,Mobile,9.11,6,2,9,1,0,0,8.0,8.62,1,Millennials / Young Adults,0.66
5171,33,Male,Mobile,10.31,17,5,9,0,1,1,10.67,16.86,1,Millennials / Young Adults,1.65
5172,31,Female,Mobile,29.09,18,13,1,0,1,1,26.79,94.16,1,Millennials / Young Adults,0.62
5173,27,Male,Unknown,15.76,14,2,1,0,1,1,13.18,31.9,1,Millennials / Young Adults,0.89
5174,24,Female,Mobile,13.35,10,8,7,1,0,1,17.1,61.15,1,Gen Z / Youth,0.75
5175,54,Male,Desktop,29.65,4,11,1,0,0,1,41.46,79.79,1,Gen X / Middle Aged,0.13
5176,46,Female,Tablet,5.44,18,0,0,0,1,1,7.78,47.09,1,Gen X / Middle Aged,3.31
5177,20,Male,Desktop,14.81,11,6,0,0,1,1,19.09,1.66,1,Gen Z / Youth,0.74
5178,32,Female,Mobile,19.76,16,9,0,0,0,0,26.12,82.81,1,Millennials / Young Adults,0.81
5179,53,Male,Tablet,2.61,4,7,5,1,0,1,1.45,75.62,1,Gen X / Middle Aged,1.53
5180,36,Female,Desktop,21.79,19,8,4,1,0,0,27.93,4.14,1,Millennials / Young Adults,0.87
5181,30,Male,Mobile,3.9,6,7,6,1,1,0,3.13,89.74,1,Millennials / Young Adults,1.54
5182,59,Female,Mobile,5.07,8,4,2,1,1,1,3.23,85.7,1,Gen X / Middle Aged,1.58
5183,38,Male,Mobile,5.63,18,7,4,0,1,1,5.75,27.5,1,Millennials / Young Adults,3.2
5184,54,Female,Desktop,27.94,19,14,1,0,0,1,29.91,8.01,1,Gen X / Middle Aged,0.68
5185,44,Female,Mobile,20.81,18,0,8,1,0,0,20.49,40.32,1,Millennials / Young Adults,0.86
5186,46,Unknown,Mobile,20.01,16,13,8,1,1,0,23.07,87.49,1,Gen X / Middle Aged,0.8
5187,37,Female,Desktop,17.11,7,14,3,1,0,1,20.78,48.24,1,Millennials / Young Adults,0.41
5188,42,Male,Unknown,9.49,17,7,1,0,1,1,6.05,28.16,1,Millennials / Young Adults,1.79
5189,23,Male,Desktop,19.01,3,6,9,1,0,1,21.23,23.18,1,Gen Z / Youth,0.16
5190,53,Male,Desktop,12.89,15,4,7,0,0,1,7.15,35.5,1,Gen X / Middle Aged,1.16
5191,19,Female,Mobile,5.22,4,9,3,0,1,0,4.95,99.39,1,Gen Z / Youth,0.77
5192,39,Female,Desktop,21.0,16,2,4,1,1,0,12.6,87.84,1,Millennials / Young Adults,0.76
5193,49,Female,Mobile,4.76,14,8,3,1,1,0,4.52,54.7,1,Gen X / Middle Aged,2.94
5194,33,Female,Mobile,6.53,17,3,1,1,0,0,4.41,80.84,1,Millennials / Young Adults,2.6
